id,name,gene-id,gene-symbol,gene-name,entrez-id,chromosome,start-position,end-position
1044718,"A_23_P46560",26767,"FOXD3","forkhead box D3",27022,"1","n/a","n/a"
1044719,"CUST_16808_PI416261804",26767,"FOXD3","forkhead box D3",27022,"1","n/a","n/a"
1056956,"A_24_P204614",2282,"FOXD4","forkhead box D4",2298,"9","n/a","n/a"
1032216,"A_32_P119248",94862,"FOXD4L3","forkhead box D4-like 3",286380,"9","n/a","n/a"
1032217,"CUST_13303_PI416261804",94862,"FOXD4L3","forkhead box D4-like 3",286380,"9","n/a","n/a"
1031761,"CUST_363_PI416379584",110432,"FOXD4L4","forkhead box D4-like 4",349334,"9","n/a","n/a"
1031763,"CUST_5318_PI416261804",110432,"FOXD4L4","forkhead box D4-like 4",349334,"9","n/a","n/a"
1031762,"CUST_583_PI416573500",110432,"FOXD4L4","forkhead box D4-like 4",349334,"9","n/a","n/a"
1056944,"A_23_P216664",2288,"FOXE1","forkhead box E1 (thyroid transcription factor 2)",2304,"9","n/a","n/a"
1056943,"A_23_P216667",2288,"FOXE1","forkhead box E1 (thyroid transcription factor 2)",2304,"9","n/a","n/a"
1059732,"A_23_P358370",2288,"FOXE1","forkhead box E1 (thyroid transcription factor 2)",2304,"9","n/a","n/a"
1056949,"A_23_P112666",2285,"FOXE3","forkhead box E3",2301,"1","n/a","n/a"
1056950,"CUST_6678_PI416261804",2285,"FOXE3","forkhead box E3",2301,"1","n/a","n/a"
1056963,"A_23_P118254",2278,"FOXF1","forkhead box F1",2294,"16","n/a","n/a"
1056964,"CUST_6642_PI416261804",2278,"FOXF1","forkhead box F1",2294,"16","n/a","n/a"
1056961,"A_23_P110957",2279,"FOXF2","forkhead box F2",2295,"6","n/a","n/a"
1056962,"CUST_15210_PI416261804",2279,"FOXF2","forkhead box F2",2295,"6","n/a","n/a"
1056966,"A_23_P117411",2274,"FOXG1","forkhead box G1",2290,"14","n/a","n/a"
1056965,"A_23_P205428",2274,"FOXG1","forkhead box G1",2290,"14","n/a","n/a"
1049155,"A_23_P358542",8849,"FOXH1","forkhead box H1",8928,"8","n/a","n/a"
1049154,"A_23_P82959",8849,"FOXH1","forkhead box H1",8928,"8","n/a","n/a"
1056953,"A_24_P129052",2283,"FOXI1","forkhead box I1",2299,"5","n/a","n/a"
1056955,"CUST_13111_PI416261804",2283,"FOXI1","forkhead box I1",2299,"5","n/a","n/a"
1056954,"CUST_9366_PI416261804",2283,"FOXI1","forkhead box I1",2299,"5","n/a","n/a"
1031255,"CUST_685_PI416573500",124938,"FOXI2","forkhead box I2",399823,"10","n/a","n/a"
1031254,"CUST_710_PI416379584",124938,"FOXI2","forkhead box I2",399823,"10","n/a","n/a"
1056947,"A_23_P348636",2286,"FOXJ1","forkhead box J1",2302,"17","n/a","n/a"
1056948,"A_24_P168033",2286,"FOXJ1","forkhead box J1",2302,"17","n/a","n/a"
1041551,"A_23_P204238",35099,"FOXJ2","forkhead box J2",55810,"12","n/a","n/a"
1041552,"A_24_P21985",35099,"FOXJ2","forkhead box J2",55810,"12","n/a","n/a"
1046213,"A_23_P566",22643,"FOXJ3","forkhead box J3",22887,"1","n/a","n/a"
1046214,"CUST_1459_PI416261804",22643,"FOXJ3","forkhead box J3",22887,"1","n/a","n/a"
1055019,"A_23_P397969",3582,"FOXK2","forkhead box K2",3607,"17","n/a","n/a"
1055020,"A_24_P416301",3582,"FOXK2","forkhead box K2",3607,"17","n/a","n/a"
1056951,"A_23_P365081",2284,"FOXL1","forkhead box L1",2300,"16","n/a","n/a"
1056952,"CUST_6658_PI416261804",2284,"FOXL1","forkhead box L1",2300,"16","n/a","n/a"
1058767,"A_23_P110052",664,"FOXL2","forkhead box L2",668,"3","n/a","n/a"
1058768,"CUST_17109_PI416261804",664,"FOXL2","forkhead box L2",668,"3","n/a","n/a"
1024200,"A_23_P151150",2289,"FOXM1","forkhead box M1",2305,"12","n/a","n/a"
1024201,"CUST_15073_PI416261804",2289,"FOXM1","forkhead box M1",2305,"12","n/a","n/a"
1049689,"A_23_P118693",8395,"FOXN1","forkhead box N1",8456,"17","n/a","n/a"
1049690,"CUST_742_PI416261804",8395,"FOXN1","forkhead box N1",8456,"17","n/a","n/a"
1055399,"A_32_P140898",3324,"FOXN2","forkhead box N2",3344,"2","n/a","n/a"
1055400,"CUST_10176_PI416261804",3324,"FOXN2","forkhead box N2",3344,"2","n/a","n/a"
1020721,"A_23_P140405",1104,"FOXN3","forkhead box N3",1112,"14","n/a","n/a"
1012979,"A_23_P88435",1104,"FOXN3","forkhead box N3",1112,"14","n/a","n/a"
1035809,"A_32_P140030",78856,"FOXN4","forkhead box N4",121643,"12","n/a","n/a"
1035810,"CUST_6584_PI416261804",78856,"FOXN4","forkhead box N4",121643,"12","n/a","n/a"
1056938,"A_23_P151426",2292,"FOXO1","forkhead box O1",2308,"13","n/a","n/a"
1056937,"A_24_P22079",2292,"FOXO1","forkhead box O1",2308,"13","n/a","n/a"
1023918,"A_23_P345575",2293,"FOXO3","forkhead box O3",2309,"6","n/a","n/a"
1023919,"A_32_P102062",2293,"FOXO3","forkhead box O3",2309,"6","n/a","n/a"
1054124,"A_23_P217487",4278,"FOXO4","forkhead box O4",4303,"X","n/a","n/a"
1054123,"A_24_P379165",4278,"FOXO4","forkhead box O4",4303,"X","n/a","n/a"
1059613,"A_24_P911066",4278,"FOXO4","forkhead box O4",4303,"X","n/a","n/a"
1044671,"A_23_P155257",26831,"FOXP1","forkhead box P1",27086,"3","n/a","n/a"
1044670,"A_24_P362737",26831,"FOXP1","forkhead box P1",27086,"3","n/a","n/a"
1025665,"CUST_1372_PI416573500",26831,"FOXP1","forkhead box P1",27086,"3","n/a","n/a"
1025664,"CUST_1415_PI416379584",26831,"FOXP1","forkhead box P1",27086,"3","n/a","n/a"
1036442,"A_23_P134542",60634,"FOXP2","forkhead box P2",93986,"7","n/a","n/a"
1036443,"A_24_P16556",60634,"FOXP2","forkhead box P2",93986,"7","n/a","n/a"
1036444,"A_24_P16559",60634,"FOXP2","forkhead box P2",93986,"7","n/a","n/a"
1036445,"A_24_P921683",60634,"FOXP2","forkhead box P2",93986,"7","n/a","n/a"
1019293,"A_23_P159709",30426,"FOXP3","forkhead box P3",50943,"X","n/a","n/a"
1014387,"CUST_16872_PI416261804",30426,"FOXP3","forkhead box P3",50943,"X","n/a","n/a"
1029886,"A_23_P258703",77735,"FOXP4","forkhead box P4",116113,"6","n/a","n/a"
1029884,"A_24_P371892",77735,"FOXP4","forkhead box P4",116113,"6","n/a","n/a"
1029885,"A_24_P93855",77735,"FOXP4","forkhead box P4",116113,"6","n/a","n/a"
1036406,"A_24_P235098",60868,"FOXQ1","forkhead box Q1",94234,"6","n/a","n/a"
1036405,"A_32_P164246",60868,"FOXQ1","forkhead box Q1",94234,"6","n/a","n/a"
1032636,"A_24_P204011",93861,"FOXR1","forkhead box R1",283150,"11","n/a","n/a"
1032637,"CUST_14180_PI416261804",93861,"FOXR1","forkhead box R1",283150,"11","n/a","n/a"
1056940,"A_24_P230570",2291,"FOXS1","forkhead box S1",2307,"20","n/a","n/a"
1056939,"CUST_6644_PI416261804",2291,"FOXS1","forkhead box S1",2307,"20","n/a","n/a"
1031122,"A_23_P94461",58090,"FSD1L","fibronectin type III and SPRY domain containing 1-like",83856,"9","n/a","n/a"
1031124,"CUST_12956_PI416261804",58090,"FSD1L","fibronectin type III and SPRY domain containing 1-like",83856,"9","n/a","n/a"
1031123,"CUST_12970_PI416261804",58090,"FSD1L","fibronectin type III and SPRY domain containing 1-like",83856,"9","n/a","n/a"
1056852,"A_23_P106887",2505,"FUS","fused in sarcoma",2521,"16","n/a","n/a"
1056853,"CUST_15655_PI416261804",2505,"FUS","fused in sarcoma",2521,"16","n/a","n/a"
1056818,"A_23_P166219",2535,"GABPA","GA binding protein transcription factor, alpha subunit 60kDa",2551,"21","n/a","n/a"
1056819,"CUST_12196_PI416261804",2535,"GABPA","GA binding protein transcription factor, alpha subunit 60kDa",2551,"21","n/a","n/a"
1029655,"A_23_P205789",2537,"GABPB1","GA binding protein transcription factor, beta subunit 1",2553,"15","n/a","n/a"
1027447,"A_24_P176255",2537,"GABPB1","GA binding protein transcription factor, beta subunit 1",2553,"15","n/a","n/a"
1027449,"CUST_6985_PI416261804",2537,"GABPB1","GA binding protein transcription factor, beta subunit 1",2553,"15","n/a","n/a"
1027448,"CUST_6989_PI416261804",2537,"GABPB1","GA binding protein transcription factor, beta subunit 1",2553,"15","n/a","n/a"
1035549,"A_23_P73208",79160,"GABPB2","GA binding protein transcription factor, beta subunit 2",126626,"1","n/a","n/a"
1035550,"CUST_8259_PI416261804",79160,"GABPB2","GA binding protein transcription factor, beta subunit 2",126626,"1","n/a","n/a"
1049955,"A_23_P88873",8088,"GAN","gigaxonin",8139,"16","n/a","n/a"
1049956,"CUST_9260_PI416261804",8088,"GAN","gigaxonin",8139,"16","n/a","n/a"
1049609,"A_24_P395610",8456,"GAS7","growth arrest-specific 7",8522,"17","n/a","n/a"
1049608,"A_24_P82466",8456,"GAS7","growth arrest-specific 7",8522,"17","n/a","n/a"
1056503,"A_24_P374244",2607,"GATA1","GATA binding protein 1 (globin transcription factor 1)",2623,"X","n/a","n/a"
1056504,"CUST_16015_PI416261804",2607,"GATA1","GATA binding protein 1 (globin transcription factor 1)",2623,"X","n/a","n/a"
1019278,"A_23_P110022",2608,"GATA2","GATA binding protein 2",2624,"3","n/a","n/a"
1014122,"A_24_P165998",2608,"GATA2","GATA binding protein 2",2624,"3","n/a","n/a"
1056501,"A_23_P75056",2609,"GATA3","GATA binding protein 3",2625,"10","n/a","n/a"
1056502,"CUST_15960_PI416261804",2609,"GATA3","GATA binding protein 3",2625,"10","n/a","n/a"
1056499,"A_23_P384761",2610,"GATA4","GATA binding protein 4",2626,"8","n/a","n/a"
1056500,"CUST_16483_PI416261804",2610,"GATA4","GATA binding protein 4",2626,"8","n/a","n/a"
1034965,"A_23_P371835",79987,"GATA5","GATA binding protein 5",140628,"20","n/a","n/a"
1034966,"CUST_5020_PI416261804",79987,"GATA5","GATA binding protein 5",140628,"20","n/a","n/a"
1056497,"A_23_P304450",2611,"GATA6","GATA binding protein 6",2627,"18","n/a","n/a"
1056498,"CUST_15826_PI416261804",2611,"GATA6","GATA binding protein 6",2627,"18","n/a","n/a"
1040396,"A_23_P82509",37069,"GATAD1","GATA zinc finger domain containing 1",57798,"7","n/a","n/a"
1040395,"A_24_P35169",37069,"GATAD1","GATA zinc finger domain containing 1",57798,"7","n/a","n/a"
1016622,"A_24_P309069",2620,"GBX1","gastrulation brain homeobox 1",2636,"7","n/a","n/a"
1012051,"CUST_5742_PI416261804",2620,"GBX1","gastrulation brain homeobox 1",2636,"7","n/a","n/a"
1056483,"A_23_P131183",2621,"GBX2","gastrulation brain homeobox 2",2637,"2","n/a","n/a"
1056484,"CUST_1284_PI416261804",2621,"GBX2","gastrulation brain homeobox 2",2637,"2","n/a","n/a"
1050916,"A_23_P120062",6896,"GCFC2","GC-rich sequence DNA-binding factor 2",6936,"2","n/a","n/a"
1061854,"A_24_P51037",6896,"GCFC2","GC-rich sequence DNA-binding factor 2",6936,"2","n/a","n/a"
1050917,"CUST_8935_PI416261804",6896,"GCFC2","GC-rich sequence DNA-binding factor 2",6936,"2","n/a","n/a"
1049611,"A_23_P133728",8455,"GCM1","glial cells missing homolog 1 (Drosophila)",8521,"6","n/a","n/a"
1049610,"A_32_P98732",8455,"GCM1","glial cells missing homolog 1 (Drosophila)",8521,"6","n/a","n/a"
1048802,"A_23_P59285",9121,"GCM2","glial cells missing homolog 2 (Drosophila)",9247,"6","n/a","n/a"
1048803,"CUST_12499_PI416261804",9121,"GCM2","glial cells missing homolog 2 (Drosophila)",9247,"6","n/a","n/a"
1017741,"A_23_P257365",2656,"GFI1","growth factor independent 1 transcription repressor",2672,"1","n/a","n/a"
1013641,"CUST_14269_PI416261804",2656,"GFI1","growth factor independent 1 transcription repressor",2672,"1","n/a","n/a"
1013646,"CUST_14270_PI416261804",2656,"GFI1","growth factor independent 1 transcription repressor",2672,"1","n/a","n/a"
1017379,"A_23_P216845",8270,"GFI1B","growth factor independent 1B transcription repressor",8328,"9","n/a","n/a"
1013497,"A_23_P343303",8270,"GFI1B","growth factor independent 1B transcription repressor",8328,"9","n/a","n/a"
1015705,"A_23_P105251",2718,"GLI1","GLI family zinc finger 1",2735,"12","n/a","n/a"
1014360,"CUST_16531_PI416261804",2718,"GLI1","GLI family zinc finger 1",2735,"12","n/a","n/a"
1056393,"A_23_P209246",2719,"GLI2","GLI family zinc finger 2",2736,"2","n/a","n/a"
1056392,"A_23_P500034",2719,"GLI2","GLI family zinc finger 2",2736,"2","n/a","n/a"
1056390,"A_23_P111531",2720,"GLI3","GLI family zinc finger 3",2737,"7","n/a","n/a"
1056391,"CUST_12782_PI416261804",2720,"GLI3","GLI family zinc finger 3",2737,"7","n/a","n/a"
1056389,"A_23_P337141",2721,"GLI4","GLI family zinc finger 4",2738,"8","n/a","n/a"
1034489,"A_23_P316612",80753,"GLIS1","GLIS family zinc finger 1",148979,"1","n/a","n/a"
1034490,"CUST_10581_PI416261804",80753,"GLIS1","GLIS family zinc finger 1",148979,"1","n/a","n/a"
1037457,"A_23_P323154",58860,"GLIS2","GLIS family zinc finger 2",84662,"16","n/a","n/a"
1037458,"CUST_1679_PI416261804",58860,"GLIS2","GLIS family zinc finger 2",84662,"16","n/a","n/a"
1021709,"A_23_P350249",81753,"GLIS3","GLIS family zinc finger 3",169792,"9","n/a","n/a"
1021710,"A_23_P384023",81753,"GLIS3","GLIS family zinc finger 3",169792,"9","n/a","n/a"
1021708,"A_32_P39394",81753,"GLIS3","GLIS family zinc finger 3",169792,"9","n/a","n/a"
1016660,"A_23_P216489",9876,"GNE","glucosamine (UDP-N-acetyl)-2-epimerase/N-acetylmannosamine kinase",10020,"9","n/a","n/a"
1015004,"CUST_13584_PI416261804",9876,"GNE","glucosamine (UDP-N-acetyl)-2-epimerase/N-acetylmannosamine kinase",10020,"9","n/a","n/a"
1039318,"A_23_P204380",54997,"GNPTAB","N-acetylglucosamine-1-phosphate transferase, alpha and beta subunits",79158,"12","n/a","n/a"
1039320,"A_23_P346265",54997,"GNPTAB","N-acetylglucosamine-1-phosphate transferase, alpha and beta subunits",79158,"12","n/a","n/a"
1039317,"A_24_P281975",54997,"GNPTAB","N-acetylglucosamine-1-phosphate transferase, alpha and beta subunits",79158,"12","n/a","n/a"
1039319,"A_24_P288979",54997,"GNPTAB","N-acetylglucosamine-1-phosphate transferase, alpha and beta subunits",79158,"12","n/a","n/a"
1061297,"A_23_P63057",34145,"GON4L","gon-4-like (C. elegans)",54856,"1","n/a","n/a"
1042602,"A_23_P85862",34145,"GON4L","gon-4-like (C. elegans)",54856,"1","n/a","n/a"
1022443,"A_23_P97250",34145,"GON4L","gon-4-like (C. elegans)",54856,"1","n/a","n/a"
1022446,"A_24_P212457",34145,"GON4L","gon-4-like (C. elegans)",54856,"1","n/a","n/a"
1022445,"A_24_P276853",34145,"GON4L","gon-4-like (C. elegans)",54856,"1","n/a","n/a"
1061298,"A_24_P342670",34145,"GON4L","gon-4-like (C. elegans)",54856,"1","n/a","n/a"
1022444,"CUST_428_PI417507815",34145,"GON4L","gon-4-like (C. elegans)",54856,"1","n/a","n/a"
1016260,"A_23_P17144",11157,"GPN1","GPN-loop GTPase 1",11321,"2","n/a","n/a"
1012741,"CUST_10656_PI416261804",11157,"GPN1","GPN-loop GTPase 1",11321,"2","n/a","n/a"
1012744,"CUST_10659_PI416261804",11157,"GPN1","GPN-loop GTPase 1",11321,"2","n/a","n/a"
1056204,"A_23_P146339",2858,"GPT","glutamic-pyruvate transaminase (alanine aminotransferase)",2875,"8","n/a","n/a"
1056205,"CUST_16704_PI416261804",2858,"GPT","glutamic-pyruvate transaminase (alanine aminotransferase)",2875,"8","n/a","n/a"
1017365,"A_23_P37892",58902,"GPT2","glutamic pyruvate transaminase (alanine aminotransferase) 2",84706,"16","n/a","n/a"
1014677,"A_24_P193648",58902,"GPT2","glutamic pyruvate transaminase (alanine aminotransferase) 2",84706,"16","n/a","n/a"
1026892,"A_23_P365785",29576,"GRHL1","grainyhead-like 1 (Drosophila)",29841,"2","n/a","n/a"
1026893,"CUST_10526_PI416261804",29576,"GRHL1","grainyhead-like 1 (Drosophila)",29841,"2","n/a","n/a"
1038747,"A_24_P35228",55779,"GRHL2","grainyhead-like 2 (Drosophila)",79977,"8","n/a","n/a"
1038748,"A_32_P224345",55779,"GRHL2","grainyhead-like 2 (Drosophila)",79977,"8","n/a","n/a"
1026972,"A_23_P52067",37093,"GRHL3","grainyhead-like 3 (Drosophila)",57822,"1","n/a","n/a"
1026973,"CUST_9220_PI416261804",37093,"GRHL3","grainyhead-like 3 (Drosophila)",57822,"1","n/a","n/a"
1034745,"A_23_P76774",80423,"GSC","goosecoid homeobox",145258,"14","n/a","n/a"
1034746,"A_24_P232809",80423,"GSC","goosecoid homeobox",145258,"14","n/a","n/a"
1055904,"A_23_P109382",2911,"GSC2","goosecoid homeobox 2",2928,"22","n/a","n/a"
1055905,"CUST_1744_PI416261804",2911,"GSC2","goosecoid homeobox 2",2928,"22","n/a","n/a"
1033324,"A_32_P470728",85510,"GSX1","GS homeobox 1",219409,"13","n/a","n/a"
1033325,"CUST_10855_PI416261804",85510,"GSX1","GS homeobox 1",219409,"13","n/a","n/a"
1033674,"A_23_P92453",82122,"GSX2","GS homeobox 2",170825,"4","n/a","n/a"
1033675,"CUST_9013_PI416261804",82122,"GSX2","GS homeobox 2",170825,"4","n/a","n/a"
1026778,"A_23_P65609",2940,"GTF2A1","general transcription factor IIA, 1, 19/37kDa",2957,"14","n/a","n/a"
1026779,"A_23_P65615",2940,"GTF2A1","general transcription factor IIA, 1, 19/37kDa",2957,"14","n/a","n/a"
1061055,"A_24_P201936",2940,"GTF2A1","general transcription factor IIA, 1, 19/37kDa",2957,"14","n/a","n/a"
1055873,"A_24_P270525",2941,"GTF2A2","general transcription factor IIA, 2, 12kDa",2958,"15","n/a","n/a"
1055874,"CUST_9546_PI416261804",2941,"GTF2A2","general transcription factor IIA, 2, 12kDa",2958,"15","n/a","n/a"
1055871,"A_23_P34628",2942,"GTF2B","general transcription factor IIB",2959,"1","n/a","n/a"
1055872,"CUST_13456_PI416261804",2942,"GTF2B","general transcription factor IIB",2959,"1","n/a","n/a"
1055869,"A_23_P211748",2943,"GTF2E1","general transcription factor IIE, polypeptide 1, alpha 56kDa",2960,"3","n/a","n/a"
1055870,"CUST_8450_PI416261804",2943,"GTF2E1","general transcription factor IIE, polypeptide 1, alpha 56kDa",2960,"3","n/a","n/a"
1055867,"A_23_P94118",2944,"GTF2E2","general transcription factor IIE, polypeptide 2, beta 34kDa",2961,"8","n/a","n/a"
1055868,"CUST_13847_PI416261804",2944,"GTF2E2","general transcription factor IIE, polypeptide 2, beta 34kDa",2961,"8","n/a","n/a"
1055865,"A_23_P16143",2945,"GTF2F1","general transcription factor IIF, polypeptide 1, 74kDa",2962,"19","n/a","n/a"
1055866,"CUST_8451_PI416261804",2945,"GTF2F1","general transcription factor IIF, polypeptide 1, 74kDa",2962,"19","n/a","n/a"
1055864,"A_23_P14132",2946,"GTF2F2","general transcription factor IIF, polypeptide 2, 30kDa",2963,"13","n/a","n/a"
1068709,"A_23_P349817",2946,"GTF2F2","general transcription factor IIF, polypeptide 2, 30kDa",2963,"13","n/a","n/a"
1018916,"A_23_P36183",2948,"GTF2H1","general transcription factor IIH, polypeptide 1, 62kDa",2965,"11","n/a","n/a"
1013386,"CUST_12231_PI416261804",2948,"GTF2H1","general transcription factor IIH, polypeptide 1, 62kDa",2965,"11","n/a","n/a"
1055862,"A_23_P386420",2950,"GTF2H3","general transcription factor IIH, polypeptide 3, 34kDa",2967,"12","n/a","n/a"
1055863,"CUST_5525_PI416261804",2950,"GTF2H3","general transcription factor IIH, polypeptide 3, 34kDa",2967,"12","n/a","n/a"
1025628,"A_23_P168567",2952,"GTF2I","general transcription factor IIi",2969,"7","n/a","n/a"
1025632,"A_24_P112110",2952,"GTF2I","general transcription factor IIi",2969,"7","n/a","n/a"
1025630,"A_24_P803801",2952,"GTF2I","general transcription factor IIi",2969,"7","n/a","n/a"
1025631,"A_24_P95007",2952,"GTF2I","general transcription factor IIi",2969,"7","n/a","n/a"
1025629,"A_32_P88791",2952,"GTF2I","general transcription factor IIi",2969,"7","n/a","n/a"
1028195,"A_23_P111621",9427,"GTF2IRD1","GTF2I repeat domain containing 1",9569,"7","n/a","n/a"
1028196,"A_23_P257694",9427,"GTF2IRD1","GTF2I repeat domain containing 1",9569,"7","n/a","n/a"
1028194,"CUST_7268_PI416261804",9427,"GTF2IRD1","GTF2I repeat domain containing 1",9569,"7","n/a","n/a"
1055860,"A_23_P25525",2954,"GTF3A","general transcription factor IIIA",2971,"13","n/a","n/a"
1055861,"CUST_12905_PI416261804",2954,"GTF3A","general transcription factor IIIA",2971,"13","n/a","n/a"
1048720,"A_23_P429535",9196,"GTF3C3","general transcription factor IIIC, polypeptide 3, 102kDa",9330,"2","n/a","n/a"
1066929,"A_23_P56437",9196,"GTF3C3","general transcription factor IIIC, polypeptide 3, 102kDa",9330,"2","n/a","n/a"
1048721,"CUST_1116_PI416261804",9196,"GTF3C3","general transcription factor IIIC, polypeptide 3, 102kDa",9330,"2","n/a","n/a"
1039859,"A_23_P433188",41013,"GZF1","GDNF-inducible zinc finger protein 1",64412,"20","n/a","n/a"
1039860,"A_24_P156288",41013,"GZF1","GDNF-inducible zinc finger protein 1",64412,"20","n/a","n/a"
1048611,"A_23_P58770",9285,"HAND1","heart and neural crest derivatives expressed 1",9421,"5","n/a","n/a"
1048612,"CUST_1222_PI416573500",9285,"HAND1","heart and neural crest derivatives expressed 1",9421,"5","n/a","n/a"
1048610,"CUST_1261_PI416379584",9285,"HAND1","heart and neural crest derivatives expressed 1",9421,"5","n/a","n/a"
1048563,"A_23_P373521",9324,"HAND2","heart and neural crest derivatives expressed 2",9464,"4","n/a","n/a"
1048564,"CUST_14671_PI416261804",9324,"HAND2","heart and neural crest derivatives expressed 2",9464,"4","n/a","n/a"
1044752,"A_23_P215787",26704,"HBP1","HMG-box transcription factor 1",26959,"7","n/a","n/a"
1044753,"A_24_P204971",26704,"HBP1","HMG-box transcription factor 1",26959,"7","n/a","n/a"
1055752,"A_23_P125771",3037,"HCFC1","host cell factor C1 (VP16-accessory protein)",3054,"X","n/a","n/a"
1055753,"CUST_16905_PI416261804",3037,"HCFC1","host cell factor C1 (VP16-accessory protein)",3054,"X","n/a","n/a"
1044186,"A_23_P25403",29648,"HCFC2","host cell factor C2",29915,"12","n/a","n/a"
1044187,"A_32_P85539",29648,"HCFC2","host cell factor C2",29915,"12","n/a","n/a"
1055748,"A_23_P73429",3042,"HCLS1","hematopoietic cell-specific Lyn substrate 1",3059,"3","n/a","n/a"
